id,width,height,x,y,winning,acerto,pontos,time
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,4,False,-2,0,1647994133.531191
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,3,False,0,0,1647994133.5321698
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,2,False,-1,0,1647994133.5332117
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,0,False,0,0,1647994133.5342083
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,2,False,-1,0,1647994133.5351954
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,4,False,0,0,1647994133.536204
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,5,False,-1,0,1647994133.5372584
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,2,False,0,0,1647994133.5382433
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,6,False,-1,0,1647994133.5392292
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,7,False,0,0,1647994133.5402565
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,5,False,-1,0,1647994133.5412562
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,2,False,0,0,1647994133.542254
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,6,False,-1,0,1647994133.543241
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,5,False,0,0,1647994133.544224
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,4,False,-1,0,1647994133.5452137
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,3,False,-2,0,1647994133.5461411
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,7,False,0,0,1647994133.5471573
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,5,False,-1,0,1647994133.548141
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,1,False,-2,0,1647994133.5490725
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,4,False,-2,0,1647994133.5499983
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,6,False,-2,0,1647994133.5509195
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,4,False,0,0,1647994133.5518973
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,0,False,-1,0,1647994133.552889
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,0,False,0,0,1647994133.5538723
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,5,False,-1,0,1647994133.55486
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,5,False,-2,0,1647994133.555796
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,6,False,-2,0,1647994133.5567222
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,6,False,-2,0,1647994133.5576432
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,5,False,0,0,1647994133.558627
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,6,False,-1,0,1647994133.559609
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,6,False,0,0,1647994133.5606005
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,5,False,-1,0,1647994133.5615838
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,2,False,0,0,1647994133.5625668
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,3,False,-1,0,1647994133.5635502
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,5,False,0,0,1647994133.5645428
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,4,False,-2,0,1647994133.565469
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,1,False,-1,0,1647994133.5664876
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,5,False,0,0,1647994133.5674746
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,3,False,-1,0,1647994133.5684664
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,5,False,0,0,1647994133.569446
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,0,False,-1,0,1647994133.5704284
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,2,False,0,0,1647994133.57141
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,4,False,-1,0,1647994133.5724032
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,7,False,0,0,1647994133.5733862
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,6,False,-2,0,1647994133.5743127
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,6,False,-2,0,1647994133.5752327
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,7,False,-1,0,1647994133.5762355
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,6,False,0,0,1647994133.5772254
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,6,False,-1,0,1647994133.5782125
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,3,False,-2,0,1647994133.5791364
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,5,False,0,0,1647994133.580116
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,0,False,-1,0,1647994133.5811062
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,6,False,-2,0,1647994133.5820324
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,5,False,0,0,1647994133.58302
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,7,False,-1,0,1647994133.584012
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,3,False,-2,0,1647994133.5849435
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,1,False,0,0,1647994133.585929
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,1,False,-1,0,1647994133.586951
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,0,False,0,0,1647994133.587939
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,1,False,-2,0,1647994133.588873
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,2,False,-1,0,1647994133.5898623
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,6,False,0,0,1647994133.5909045
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,0,False,-1,0,1647994133.5919137
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,3,False,0,0,1647994133.592945
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,1,False,-1,0,1647994133.593933
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,5,False,-2,0,1647994133.5948646
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,4,False,-2,0,1647994133.5957882
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,3,False,-2,0,1647994133.5967195
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,6,False,0,0,1647994133.5977068
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,4,False,-1,0,1647994133.5986955
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,5,False,0,0,1647994133.599684
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,3,False,-1,0,1647994133.6006746
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,1,False,0,0,1647994133.6016634
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,1,False,-2,0,1647994133.6025922
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,5,False,1,10,1647994133.6035528
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,4,False,-2,10,1647994133.604488
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,3,False,0,10,1647994133.6054842
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,7,False,-2,10,1647994133.6064134
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,7,False,-1,9,1647994133.6074436
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,7,False,0,9,1647994133.6084394
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,2,False,-1,5,1647994133.609433
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,0,False,0,5,1647994133.610421
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,5,False,-2,5,1647994133.611354
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,2,False,-1,0,1647994133.6123447
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,4,False,0,0,1647994133.6133487
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,0,False,-1,0,1647994133.61434
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,3,False,-2,0,1647994133.615275
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,5,False,0,0,1647994133.6162615
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,2,False,-1,0,1647994133.6172564
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,4,False,0,0,1647994133.6182735
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,1,False,-1,0,1647994133.6192703
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,7,False,0,0,1647994133.620259
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,7,False,-1,0,1647994133.6212564
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,7,False,0,0,1647994133.6222482
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,1,False,-1,0,1647994133.6232376
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,7,False,-2,0,1647994133.6241677
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,3,False,0,0,1647994133.6251616
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,6,False,-1,0,1647994133.6261632
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,2,False,-2,0,1647994133.62713
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,2,False,0,0,1647994133.628196
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,2,False,-1,0,1647994133.629191
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,2,False,0,0,1647994133.630176
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,4,False,-2,0,1647994133.6311033
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,0,False,-1,0,1647994133.6320927
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,0,False,0,0,1647994133.6330996
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,1,False,-2,0,1647994133.634029
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,1,False,-2,0,1647994133.6349554
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,1,False,-1,0,1647994133.635944
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,6,False,0,0,1647994133.6370225
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,2,False,-2,0,1647994133.6380074
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,5,False,-1,0,1647994133.6390514
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,5,False,0,0,1647994133.6401017
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,4,False,-1,0,1647994133.641161
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,1,False,-2,0,1647994133.64214
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,7,False,0,0,1647994133.6431856
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,4,False,-1,0,1647994133.6442337
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,5,False,0,0,1647994133.6452458
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,4,False,-2,0,1647994133.646171
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,3,False,-1,0,1647994133.6471932
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,7,False,-2,0,1647994133.648124
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,1,False,-2,0,1647994133.649053
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,5,False,0,0,1647994133.6500368
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,3,False,-2,0,1647994133.6509593
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,0,False,-1,0,1647994133.6519482
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,3,False,0,0,1647994133.6529443
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,2,False,-1,0,1647994133.653936
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,6,False,0,0,1647994133.6549208
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,6,False,-2,0,1647994133.6558576
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,1,False,-1,0,1647994133.6568525
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,5,False,0,0,1647994133.6578736
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,3,False,-2,0,1647994133.6588616
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,1,False,-1,0,1647994133.6599116
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,4,False,-2,0,1647994133.6609032
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,5,False,0,0,1647994133.6618948
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,0,False,-1,0,1647994133.6628866
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,2,False,0,0,1647994133.6638708
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,1,False,-1,0,1647994133.664869
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,3,False,0,0,1647994133.6658745
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,3,False,-1,0,1647994133.666865
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,3,False,-2,0,1647994133.6678343
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,7,False,0,0,1647994133.668871
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,1,False,-2,0,1647994133.6698017
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,1,False,-1,0,1647994133.670791
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,6,False,0,0,1647994133.6717813
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,1,False,-1,0,1647994133.672785
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,2,False,0,0,1647994133.673778
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,7,False,-1,0,1647994133.674768
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,2,False,0,0,1647994133.6761382
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,6,False,-1,0,1647994133.6773314
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,5,False,0,0,1647994133.6784706
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,7,False,-1,0,1647994133.6795816
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,2,False,0,0,1647994133.680632
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,4,False,-1,0,1647994133.681628
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,3,False,0,0,1647994133.6826174
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,4,False,-1,0,1647994133.6836083
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,5,False,0,0,1647994133.684646
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,7,False,-1,0,1647994133.685639
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,7,False,-2,0,1647994133.6865704
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,3,False,0,0,1647994133.687605
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,3,False,-1,0,1647994133.6886432
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,1,False,0,0,1647994133.6896374
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,0,False,-1,0,1647994133.690626
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,6,False,0,0,1647994133.6916163
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,4,False,-1,0,1647994133.692651
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,5,False,0,0,1647994133.6936424
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,4,False,-1,0,1647994133.694635
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,1,False,0,0,1647994133.695625
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,1,False,-2,0,1647994133.6965594
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,6,False,-1,0,1647994133.6975527
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,6,False,-2,0,1647994133.6984863
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,2,False,0,0,1647994133.699478
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,1,False,-1,0,1647994133.7004707
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,6,False,-2,0,1647994133.7014034
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,3,False,-2,0,1647994133.7023327
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,5,False,0,0,1647994133.7033217
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,6,False,-1,0,1647994133.7043118
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,3,False,-2,0,1647994133.7052498
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,7,False,-2,0,1647994133.7061892
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,6,False,0,0,1647994133.7071743
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,4,False,-2,0,1647994133.7081358
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,7,False,-2,0,1647994133.7090936
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,6,False,-2,0,1647994133.7100213
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,4,False,-1,0,1647994133.7110083
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,3,False,0,0,1647994133.712002
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,7,False,-1,0,1647994133.7129998
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,1,False,0,0,1647994133.7140026
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,6,False,-1,0,1647994133.7149937
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,0,False,0,0,1647994133.715983
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,5,False,-1,0,1647994133.7170186
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,4,False,0,0,1647994133.7180116
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,4,False,-1,0,1647994133.7190034
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,6,False,0,0,1647994133.7199926
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,0,False,-1,0,1647994133.7209897
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,5,False,0,0,1647994133.7219858
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,3,False,-1,0,1647994133.7229772
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,5,False,0,0,1647994133.7239687
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,7,False,-2,0,1647994133.724905
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,0,False,-1,0,1647994133.725913
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,3,False,-2,0,1647994133.7268505
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,4,False,-2,0,1647994133.7278192
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,7,False,0,0,1647994133.7288144
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,5,False,-2,0,1647994133.7297423
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,3,False,-1,0,1647994133.7307315
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,1,False,0,0,1647994133.731721
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,7,False,-1,0,1647994133.7327158
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,6,False,-2,0,1647994133.7336488
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,5,False,-2,0,1647994133.7345772
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,2,False,-2,0,1647994133.7355056
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,7,False,0,0,1647994133.736508
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,6,False,-1,0,1647994133.7375026
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,2,False,0,0,1647994133.7384925
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,1,False,-2,0,1647994133.7394252
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,5,False,-1,0,1647994133.7404518
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,1,False,0,0,1647994133.7414591
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,2,False,-1,0,1647994133.742451
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,3,False,0,0,1647994133.743446
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,6,False,-1,0,1647994133.7444606
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,3,False,-2,0,1647994133.7454093
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,6,False,0,0,1647994133.7463942
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,2,False,-1,0,1647994133.7473836
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,0,False,0,0,1647994133.7484174
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,7,False,-1,0,1647994133.7494164
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,1,False,-2,0,1647994133.7503514
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,5,False,0,0,1647994133.7513423
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,1,False,-1,0,1647994133.752337
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,3,False,-2,0,1647994133.753322
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,2,False,0,0,1647994133.7543156
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,1,False,-1,0,1647994133.755314
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,2,False,0,0,1647994133.7563164
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,4,False,-1,0,1647994133.757317
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,4,False,-2,0,1647994133.7582543
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,6,False,0,0,1647994133.7592428
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,1,False,-1,0,1647994133.7602355
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,5,False,0,0,1647994133.7612376
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,1,False,-1,0,1647994133.7622323
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,5,False,0,0,1647994133.7632256
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,3,False,-2,0,1647994133.7641594
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,6,False,-2,0,1647994133.765094
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,4,False,-1,0,1647994133.766083
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,1,False,0,0,1647994133.7670746
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,6,False,-1,0,1647994133.7681005
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,1,False,0,0,1647994133.7690983
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,5,False,1,10,1647994133.7700627
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,1,False,0,10,1647994133.7710528
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,5,False,-1,9,1647994133.7720432
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,1,False,0,9,1647994133.773212
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,3,False,-1,5,1647994133.7743604
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,7,False,-2,5,1647994133.775298
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,7,3,False,0,5,1647994133.7763069
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,4,False,-1,0,1647994133.7773612
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,3,False,-2,0,1647994133.7782955
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,2,False,0,0,1647994133.7792869
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,2,False,-2,0,1647994133.7802184
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,5,False,-2,0,1647994133.781153
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,0,False,-1,0,1647994133.782143
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,3,False,-2,0,1647994133.7830703
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,4,False,-2,0,1647994133.7840104
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,2,False,0,0,1647994133.7850032
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,3,False,-2,0,1647994133.7859335
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,6,False,-1,0,1647994133.7869215
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,6,1,False,-2,0,1647994133.7878745
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,0,False,0,0,1647994133.7888937
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,7,False,-1,0,1647994133.789887
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,6,False,-2,0,1647994133.7908282
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,5,0,False,0,0,1647994133.7918155
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,1,False,-2,0,1647994133.792771
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,3,False,-1,0,1647994133.7937672
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,2,6,False,0,0,1647994133.7947445
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,3,4,False,-1,0,1647994133.7957218
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,0,0,False,0,0,1647994133.7967007
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,4,1,False,-2,0,1647994133.7976143
bcfea1a5-b584-4d90-82e4-6b21f9f97470,8,8,1,2,False,-1,0,1647994133.7985866
